Image,Xmin,Ymin,Xmax,Ymax
907820763d3f,0.224648,0.251992,0.806602,0.751914
9079d2ad0014,0.134805,0.193398,0.884727,0.759727
907a29ecaf26,0.076211,0.251992,0.919883,0.884727
9080c91032fc,0.123086,0.193398,0.861289,0.833945
90841231159c,0.271523,0.345742,0.767539,0.611289
9084176f3194,0.052773,0.169961,0.919883,0.826133
9084959e04fe,0.154336,0.209023,0.888633,0.822227
908a9a82ef21,0.091836,0.181680,0.904258,0.732383
908cfe84c754,0.150430,0.236367,0.853477,0.779258
908f24bc4881,0.169961,0.298867,0.822227,0.826133
908f56d24e6b,0.064492,0.142617,0.900352,0.790977
909129b5764c,0.099648,0.244180,0.931602,0.802695
9092c59d21ef,0.087930,0.322305,0.884727,0.841758
909590cd8e66,0.048867,0.251992,0.861289,0.841758
9095cd78695d,0.150430,0.209023,0.841758,0.720664
9095db5c1006,0.103555,0.224648,0.857383,0.814414
909f4b1c5d39,0.115273,0.267617,0.884727,0.837852
90a502b5d8fb,0.154336,0.271523,0.904258,0.830039
90a9c4d486d7,0.033242,0.189492,0.931602,0.857383
90ab796bdced,0.099648,0.115273,0.915977,0.857383
90b3f04fad27,0.130898,0.349648,0.884727,0.873008
90b81dc58790,0.044961,0.162148,0.927695,0.880820
90ba502a5fb6,0.138711,0.240273,0.896445,0.775352
90bd7c086812,0.052773,0.103555,0.951133,0.845664
90bea1258297,0.130898,0.185586,0.919883,0.822227
90bf022d5566,0.107461,0.169961,0.912070,0.751914
90c1f778bd84,0.056680,0.103555,0.947227,0.779258
90c50fdefc30,0.111367,0.193398,0.923789,0.755820
90ca6edb5402,0.240273,0.314492,0.767539,0.708945
90cade96cd64,0.130898,0.209023,0.880820,0.845664
90cde34e5e09,0.189492,0.220742,0.861289,0.787070
90cee8c7ca64,0.084023,0.251992,0.923789,0.744102
90d2c6fedced,0.087930,0.052773,0.908164,0.775352
90d347c62c0b,0.087930,0.228555,0.896445,0.759727
90dbe24e9606,0.084023,0.138711,0.880820,0.814414
90dc9aa40a8c,0.115273,0.189492,0.873008,0.755820
90df41f69300,0.142617,0.142617,0.849570,0.759727
90df4be6b0a0,0.099648,0.224648,0.915977,0.806602
90dfba06b9a1,0.126992,0.255898,0.822227,0.810508
90dff27febc3,0.166055,0.240273,0.830039,0.790977
90e062490f85,0.244180,0.384805,0.755820,0.810508
90e1ebf7c46d,0.123086,0.209023,0.845664,0.724570
90e65be42b00,0.115273,0.166055,0.892539,0.751914
90e99bcb9a97,0.126992,0.275430,0.908164,0.841758
90ecae65787c,0.123086,0.197305,0.888633,0.802695
90eeb5b320a4,0.228555,0.322305,0.755820,0.716758
90f01634314a,0.103555,0.169961,0.904258,0.826133
90f78038a678,0.154336,0.146523,0.892539,0.623008
90f90b25c852,0.146523,0.267617,0.912070,0.748008
90fb14ebf3fd,0.115273,0.271523,0.853477,0.748008
90fcdd1b5d68,0.099648,0.228555,0.869102,0.822227
90fcf0150f93,0.087930,0.126992,0.923789,0.896445
90fd3c833eb7,0.087930,0.056680,0.962852,0.810508
9104867b42b5,0.111367,0.216836,0.888633,0.771445
91060d70b1b7,0.115273,0.048867,0.931602,0.783164
910817c55c5a,0.119180,0.216836,0.853477,0.837852
910b25267765,0.068398,0.216836,0.904258,0.826133
910ddee11a25,0.169961,0.283242,0.837852,0.810508
910e1c18c64d,0.107461,0.169961,0.876914,0.822227
9110592e409f,0.263711,0.291055,0.783164,0.552695
9112554cccc0,0.068398,0.236367,0.939414,0.830039
911310e465b6,0.041055,0.158242,0.966758,0.802695
91147413fbdb,0.068398,0.166055,0.939414,0.810508
9116f42fd7a2,0.095742,0.185586,0.939414,0.794883
9117d7b215f0,0.189492,0.240273,0.814414,0.740195
911967e091f9,0.169961,0.291055,0.826133,0.865195
911d4a738367,0.169961,0.193398,0.853477,0.763633
911e83da0a2b,0.134805,0.166055,0.865195,0.833945
911f34d65d88,0.076211,0.193398,0.912070,0.787070
911ff09cc3b5,0.126992,0.173867,0.837852,0.748008
91235b74d877,0.173867,0.177773,0.853477,0.744102
9126a8a6088a,0.123086,0.244180,0.857383,0.888633
91277981af55,0.025430,0.126992,0.927695,0.806602
9128a653ebb5,0.185586,0.181680,0.931602,0.779258
912f35844aaa,0.095742,0.169961,0.888633,0.775352
912f61224ed7,0.080117,0.162148,0.931602,0.759727
91306240f199,0.064492,0.212930,0.927695,0.790977
91331159a4a8,0.154336,0.193398,0.896445,0.806602
9134cb154881,0.115273,0.248086,0.908164,0.798789
9137c1003960,0.095742,0.291055,0.880820,0.822227
9137fb828f41,0.068398,0.185586,0.923789,0.853477
9138041ac1c1,0.099648,0.181680,0.935508,0.771445
913f4abae8d0,0.052773,0.197305,0.919883,0.861289
913f86e93830,0.103555,0.201211,0.880820,0.787070
913fbd489e5f,0.115273,0.240273,0.892539,0.845664
9144f1ff9535,0.091836,0.220742,0.884727,0.830039
9146951c6975,0.115273,0.216836,0.908164,0.771445
9146a5b31359,0.060586,0.177773,0.908164,0.806602
914d1865ec09,0.126992,0.197305,0.861289,0.880820
914deb709baf,0.154336,0.142617,0.873008,0.650352
914e40c647f4,0.119180,0.232461,0.904258,0.802695
9150a5db8b74,0.037148,0.072305,0.990195,0.814414
9153a2fc5627,0.146523,0.330117,0.869102,0.841758
9155c9be6a72,0.072305,0.130898,0.939414,0.802695
9159d25aeb32,0.166055,0.209023,0.790977,0.677695
915a90cd2cd9,0.158242,0.169961,0.900352,0.736289
915bfa6635c3,0.052773,0.244180,0.951133,0.908164
915d2a6d12bf,0.177773,0.212930,0.790977,0.794883
915d694efae5,0.181680,0.173867,0.822227,0.662070
9168926403d1,0.138711,0.259805,0.896445,0.755820
9169341473aa,0.095742,0.212930,0.908164,0.927695
9169588560d2,0.084023,0.185586,0.966758,0.833945
916ad468983e,0.080117,0.193398,0.861289,0.884727
916af8074649,0.111367,0.232461,0.884727,0.771445
916b27f81ec9,0.072305,0.173867,0.904258,0.724570
916b4e8194d8,0.099648,0.263711,0.892539,0.732383
916ead30f302,0.095742,0.216836,0.927695,0.748008
91730c3398ec,0.107461,0.228555,0.955039,0.892539
917381c6ea1c,0.084023,0.181680,0.931602,0.818320
9174b4ee81a1,0.123086,0.185586,0.912070,0.724570
9179d82145dc,0.150430,0.255898,0.896445,0.751914
917a3c3a735c,0.064492,0.205117,0.912070,0.802695
917a584a680d,0.138711,0.154336,0.935508,0.755820
917e8e389411,0.095742,0.197305,0.892539,0.728477
917f29c586e0,0.138711,0.248086,0.845664,0.751914
9185459d23ef,0.052773,0.263711,0.951133,0.826133
918648e884e3,0.115273,0.056680,0.912070,0.763633
918a4b70f4e5,0.119180,0.189492,0.896445,0.798789
918abf44751a,0.095742,0.205117,0.943320,0.849570
91900ba4d9e0,0.154336,0.216836,0.818320,0.716758
9194f49613da,0.099648,0.212930,0.880820,0.748008
91965c6be378,0.072305,0.220742,0.869102,0.767539
9196f66cba79,0.095742,0.216836,0.904258,0.794883
91975ce2f7f6,0.123086,0.126992,0.884727,0.740195
919a1fb35aad,0.150430,0.275430,0.826133,0.880820
91a089f2b9a7,0.134805,0.224648,0.869102,0.763633
91a49b37cbac,0.146523,0.251992,0.837852,0.853477
91a7ca18f418,0.126992,0.248086,0.869102,0.790977
91ac2a4bb638,0.123086,0.158242,0.876914,0.701133
91ad2a3577f4,0.287148,0.353555,0.701133,0.595664
91b89db6ddf0,0.099648,0.209023,0.912070,0.814414
91b9f5591986,0.119180,0.216836,0.896445,0.826133
91bd440ec3dc,0.033242,0.080117,0.955039,0.759727
91bfa2bfabf5,0.103555,0.212930,0.892539,0.806602
91c0a2b83fdc,0.087930,0.205117,0.919883,0.818320
91c12e21bd63,0.080117,0.173867,0.951133,0.826133
91c42b9896e0,0.056680,0.138711,0.904258,0.822227
91c76e38a6c9,0.115273,0.189492,0.865195,0.751914
91c8692b2014,0.103555,0.240273,0.853477,0.845664
91ca20f864b1,0.126992,0.236367,0.857383,0.818320
91cc9dd87991,0.037148,0.142617,0.951133,0.787070
91cd69a9b63f,0.150430,0.236367,0.853477,0.740195
91d0b6e8985d,0.099648,0.173867,0.849570,0.748008
91d0d8ee1149,0.126992,0.193398,0.876914,0.818320
91d1a2dc1b33,0.119180,0.197305,0.931602,0.798789
91d475cc2adc,0.162148,0.216836,0.814414,0.759727
91d9d4c76888,0.111367,0.166055,0.908164,0.806602
91dac9f6a662,0.150430,0.201211,0.884727,0.794883
91dbeffee00f,0.150430,0.224648,0.853477,0.724570
91e0bb753c42,0.146523,0.259805,0.861289,0.861289
91e1a4adcd6f,0.158242,0.244180,0.869102,0.728477
91e7e788b5fc,0.193398,0.322305,0.857383,0.767539
91e87fb8ffce,0.084023,0.177773,0.896445,0.822227
91e97d42bb82,0.154336,0.216836,0.794883,0.806602
91eea935bd65,0.029336,0.099648,0.939414,0.806602
91f38cb02e90,0.087930,0.193398,0.908164,0.677695
91f9bc898570,0.107461,0.193398,0.908164,0.783164
91fb833cb7c7,0.142617,0.259805,0.861289,0.826133
91fea2d2937d,0.126992,0.267617,0.806602,0.755820
91ff4160eb75,0.099648,0.154336,0.900352,0.841758
9203d1436f4f,0.048867,0.087930,0.915977,0.880820
92041ae4c76b,0.126992,0.197305,0.888633,0.728477
9204cabd2988,0.087930,0.181680,0.904258,0.810508
9204e12f7d98,0.138711,0.244180,0.833945,0.759727
920b21c904fb,0.126992,0.169961,0.896445,0.873008
920e28613f2a,0.084023,0.197305,0.919883,0.818320
920ea3b93958,0.119180,0.177773,0.873008,0.783164
920fb05aefb7,0.095742,0.209023,0.896445,0.736289
9213c4c2e28e,0.232461,0.302773,0.833945,0.798789
9213c72e771f,0.126992,0.197305,0.931602,0.830039
92143489cfbc,0.107461,0.169961,0.880820,0.798789
92155d5102dd,0.150430,0.193398,0.865195,0.673789
92163e65d65b,0.126992,0.255898,0.869102,0.787070
9216e2997c99,0.099648,0.162148,0.876914,0.826133
9219b7f1b954,0.173867,0.248086,0.849570,0.849570
9219c55cea49,0.115273,0.212930,0.900352,0.837852
921d54632fed,0.103555,0.271523,0.900352,0.822227
921de8502ece,0.126992,0.263711,0.837852,0.822227
92203c0ccfcd,0.060586,0.169961,0.923789,0.802695
9221115db28e,0.111367,0.240273,0.884727,0.783164
92226dbef9aa,0.064492,0.138711,0.915977,0.814414
9224143b899d,0.189492,0.255898,0.814414,0.740195
922497066ff9,0.123086,0.162148,0.904258,0.888633
922625a6cace,0.080117,0.212930,0.900352,0.849570
9227a9b18131,0.123086,0.255898,0.857383,0.857383
922a23f6e1b7,0.072305,0.150430,0.892539,0.806602
922c12e13e25,0.103555,0.185586,0.908164,0.806602
922c520e23b8,0.021523,0.185586,0.990195,0.845664
9231df3c5214,0.392617,0.423867,0.638633,0.580039
92356c65cb25,0.119180,0.224648,0.857383,0.767539
9238b3ba96cd,0.076211,0.185586,0.939414,0.802695
923cf13926ad,0.013711,0.302773,0.759727,0.806602
923d0717ee1c,0.091836,0.236367,0.892539,0.908164
923d762562e6,0.158242,0.267617,0.837852,0.736289
923f82c675c2,0.166055,0.205117,0.849570,0.783164
923fbeed0047,0.084023,0.298867,0.915977,0.861289
923ff285fe8f,0.107461,0.263711,0.873008,0.826133
924025473466,0.056680,0.076211,0.935508,0.787070
9248ce07cc22,0.037148,0.209023,0.904258,0.841758
924c0233d0f8,0.142617,0.220742,0.865195,0.802695
924de5d50f2c,0.146523,0.209023,0.880820,0.837852
925117d1d156,0.123086,0.224648,0.861289,0.779258
9255e181f22c,0.064492,0.236367,0.935508,0.790977
925f94873c25,0.076211,0.162148,0.962852,0.775352
92609987fa0c,0.123086,0.177773,0.873008,0.798789
9263c6d6dee0,0.115273,0.103555,0.888633,0.810508
926581817d1f,0.134805,0.193398,0.904258,0.845664
92675723bf62,0.111367,0.205117,0.915977,0.798789
9268f217657f,0.095742,0.185586,0.892539,0.775352
9269f3af3522,0.119180,0.169961,0.931602,0.853477
926be79fb5ac,0.138711,0.166055,0.896445,0.837852
926cd6763ceb,0.130898,0.177773,0.900352,0.744102
9270ed935101,0.084023,0.158242,0.912070,0.798789
92736456a3f8,0.134805,0.197305,0.915977,0.767539
9274df6342e1,0.103555,0.193398,0.884727,0.767539
9275c308b759,0.134805,0.158242,0.873008,0.712852
927ec76cd894,0.052773,0.236367,0.986289,0.919883
928110312ed9,0.095742,0.267617,0.876914,0.724570
9281ea49fad0,0.134805,0.228555,0.865195,0.779258
9283ff3ddbb9,0.169961,0.291055,0.857383,0.790977
92840d270c4f,0.103555,0.349648,0.869102,0.896445
9285cac6218b,0.126992,0.209023,0.876914,0.802695
9285dcb834fa,0.169961,0.287148,0.806602,0.798789
92861fca6d89,0.158242,0.334023,0.861289,0.802695
928647675ed4,0.076211,0.134805,0.873008,0.830039
92879f4ced38,0.111367,0.236367,0.876914,0.814414
92884dc99f08,0.060586,0.150430,0.876914,0.779258
9288d5784b9d,0.076211,0.177773,0.955039,0.767539
928d1b8729a1,0.123086,0.193398,0.880820,0.822227
928f55e93a96,0.064492,0.173867,0.915977,0.794883
92920974f680,0.123086,0.201211,0.896445,0.806602
9294445c126a,0.142617,0.154336,0.908164,0.818320
9294dc38b4f9,0.142617,0.220742,0.908164,0.775352
9295f3c7b827,0.103555,0.248086,0.880820,0.806602
92988590fa5f,0.130898,0.205117,0.896445,0.767539
929e4c6e8d5a,0.052773,0.209023,0.931602,0.822227
929e8a9d39e8,0.107461,0.166055,0.884727,0.775352
929e91b2a55f,0.134805,0.244180,0.884727,0.814414
92a12fd15be3,0.177773,0.251992,0.814414,0.779258
92a26fbd6b06,0.173867,0.283242,0.857383,0.861289
92a5642b4d8d,0.189492,0.259805,0.837852,0.712852
92a5d8adc837,0.162148,0.330117,0.865195,0.873008
92a72a9b8f40,0.095742,0.115273,0.939414,0.853477
92a7db3196b7,0.130898,0.267617,0.939414,0.767539
92a7ef938c12,0.095742,0.189492,0.912070,0.783164
92a8c62b64f3,0.033242,0.240273,0.943320,0.861289
92ae4b73a61b,0.087930,0.240273,0.880820,0.810508
92b09b712685,0.154336,0.201211,0.853477,0.744102
92b2b0d5dde1,0.154336,0.236367,0.869102,0.748008
92b5e1bc8eca,0.037148,0.126992,0.978477,0.802695
92b7f0e24d11,0.041055,0.177773,0.958945,0.794883
92b7f33fa9e9,0.154336,0.337930,0.880820,0.787070
92b86841b62b,0.048867,0.037148,0.958945,0.822227
92bf167f5afb,0.103555,0.209023,0.915977,0.810508
92bfc14fa8c9,0.310586,0.345742,0.626914,0.482383
92bffa31ff29,0.103555,0.271523,0.970664,0.865195
92c0ebb129b1,0.060586,0.162148,0.931602,0.767539
92c1cdc42c55,0.138711,0.205117,0.857383,0.716758
92c2adb4222b,0.166055,0.240273,0.896445,0.767539
92c40d7542de,0.080117,0.158242,0.955039,0.790977
92c56cef31bf,0.052773,0.259805,0.927695,0.798789
92c61d7f3144,0.123086,0.275430,0.896445,0.802695
92c960f7f82a,0.142617,0.197305,0.900352,0.849570
92ca462d9037,0.181680,0.361367,0.869102,0.873008
92ca5ef547c5,0.087930,0.197305,0.915977,0.822227
92cb68935bb6,0.091836,0.236367,0.919883,0.736289
92ce963d93b3,0.091836,0.099648,0.947227,0.826133
92ced17de4a9,0.111367,0.134805,0.927695,0.748008
92d0dbe243ae,0.193398,0.216836,0.861289,0.751914
92d2ff037ee7,0.048867,0.236367,0.919883,0.818320
92d31f65450a,0.115273,0.248086,0.892539,0.763633
92d341f91ccb,0.126992,0.232461,0.857383,0.779258
92d593c8ab04,0.084023,0.138711,0.908164,0.751914
92d6f67b3947,0.111367,0.189492,0.915977,0.771445
92d7946645c3,0.119180,0.209023,0.892539,0.826133
92da02d6de9d,0.185586,0.259805,0.818320,0.771445
92dc1e3c9c6d,0.205117,0.240273,0.810508,0.759727
92dc58dea1be,0.189492,0.220742,0.830039,0.716758
92dc77c18a1b,0.099648,0.193398,0.845664,0.767539
92dd1428040a,0.111367,0.220742,0.873008,0.783164
92dd3d6d85f5,0.119180,0.181680,0.900352,0.837852
92dd8c5a3eee,0.072305,0.209023,0.915977,0.763633
92e06fa1c318,0.115273,0.337930,0.861289,0.755820
92e1bda93e05,0.052773,0.197305,0.896445,0.857383
92ec1ff15d81,0.158242,0.251992,0.841758,0.783164
92edee250169,0.130898,0.119180,0.935508,0.763633
92ef994314cf,0.126992,0.275430,0.880820,0.818320
92f523087f37,0.052773,0.189492,0.900352,0.880820
92f6510ba90e,0.216836,0.298867,0.814414,0.775352
92f7185ed90c,0.138711,0.263711,0.865195,0.771445
92f9cc5889fa,0.134805,0.212930,0.884727,0.798789
92fa8b5d6e9b,0.068398,0.134805,0.880820,0.794883
92fc7e546084,0.068398,0.103555,0.919883,0.833945
92fcfd436cea,0.126992,0.095742,0.845664,0.751914
9302502ae90a,0.095742,0.177773,0.900352,0.869102
930661748840,0.076211,0.185586,0.896445,0.783164
930c3a22b019,0.142617,0.232461,0.900352,0.736289
930d48a1512a,0.119180,0.244180,0.876914,0.790977
930e8ac7cf15,0.126992,0.259805,0.876914,0.759727
930f1325a820,0.134805,0.189492,0.876914,0.732383
930ff4189684,0.072305,0.169961,0.951133,0.853477
93119b5b2620,0.138711,0.185586,0.857383,0.728477
9314eefb5f33,0.064492,0.291055,0.908164,0.802695
9315b8655057,0.115273,0.220742,0.873008,0.787070
9317b21f5686,0.138711,0.244180,0.857383,0.771445
931d8f19c156,0.126992,0.283242,0.880820,0.794883
931dd68f721d,0.185586,0.283242,0.841758,0.775352
931fc331525b,0.107461,0.201211,0.865195,0.790977
93223e0eb39b,0.064492,0.169961,0.919883,0.798789
9323d814cbdf,0.103555,0.267617,0.923789,0.849570
9324ce826a1f,0.084023,0.201211,0.927695,0.775352
9329132332cb,0.064492,0.294961,0.935508,0.849570
93294ef5452f,0.056680,0.138711,0.947227,0.845664
9329a8cd8d17,0.123086,0.166055,0.904258,0.822227
932fa3515a57,0.166055,0.267617,0.837852,0.841758
9333d9a4b2ee,0.134805,0.220742,0.884727,0.751914
9336ce7bd7b1,0.306680,0.369180,0.685508,0.540977
933912806069,0.095742,0.181680,0.896445,0.748008
933b79c0a7f1,0.169961,0.251992,0.880820,0.775352
933c0e4e9e2f,0.037148,0.173867,0.947227,0.748008
933c3a357c0e,0.123086,0.259805,0.892539,0.806602
933e7b2bbec6,0.150430,0.201211,0.853477,0.787070
933f2662e06f,0.169961,0.224648,0.853477,0.763633
93401e4efae2,0.095742,0.068398,0.900352,0.771445
9346dc69d20b,0.138711,0.240273,0.857383,0.826133
93488b00f322,0.048867,0.181680,0.958945,0.853477
934974359304,0.138711,0.216836,0.853477,0.740195
93508e45f4fb,0.115273,0.162148,0.888633,0.763633
9350dc1b4abc,0.162148,0.314492,0.912070,0.802695
9351f4a5311e,0.115273,0.115273,0.884727,0.783164
935749e5dba8,0.107461,0.228555,0.892539,0.802695
935bc5896208,0.130898,0.201211,0.876914,0.751914
935e02746f30,0.146523,0.232461,0.818320,0.775352
935ed2bb14d8,0.166055,0.306680,0.915977,0.884727
93626e42b654,0.029336,0.177773,0.943320,0.759727
9364c4eca1ab,0.060586,0.142617,0.943320,0.873008
936613437262,0.220742,0.337930,0.837852,0.775352
936a58a3cb1c,0.099648,0.166055,0.857383,0.775352
936c2d460f91,0.146523,0.224648,0.884727,0.779258
936f058aeaa2,0.130898,0.298867,0.888633,0.845664
936fa1a321af,0.126992,0.150430,0.892539,0.841758
937009a60266,0.115273,0.244180,0.869102,0.790977
937297cb754f,0.158242,0.216836,0.853477,0.748008
9373beca150b,0.169961,0.318398,0.853477,0.869102
93773df35142,0.095742,0.150430,0.888633,0.673789
937884cd2d8b,0.142617,0.162148,0.869102,0.771445
9379c9262b9c,0.048867,0.146523,0.947227,0.822227
937e64f8a4f5,0.068398,0.244180,0.951133,0.876914
9382bb815832,0.154336,0.349648,0.822227,0.732383
938450c917cc,0.162148,0.228555,0.876914,0.775352
9386a029c6bd,0.154336,0.189492,0.923789,0.783164
938761b72521,0.107461,0.150430,0.853477,0.790977
93887bc60013,0.060586,0.138711,0.962852,0.790977
9388b2442005,0.158242,0.177773,0.908164,0.759727
938b4941e83d,0.150430,0.294961,0.822227,0.755820
938d4ebae95d,0.095742,0.134805,0.876914,0.810508
93900b7e1d43,0.162148,0.259805,0.830039,0.790977
939447da7715,0.095742,0.232461,0.904258,0.724570
939465f731c1,0.150430,0.220742,0.810508,0.693320
93950022ba4a,0.111367,0.267617,0.892539,0.763633
9397016b49d5,0.189492,0.216836,0.837852,0.771445
93978e661d89,0.119180,0.185586,0.923789,0.826133
939aaa1c021d,0.072305,0.228555,0.915977,0.767539
939ac6742aad,0.169961,0.197305,0.865195,0.822227
939fcf2c49d0,0.162148,0.169961,0.904258,0.876914
93a083b02a41,0.130898,0.177773,0.857383,0.845664
93a1021e22d0,0.099648,0.259805,0.853477,0.798789
93a24bb9d1c2,0.064492,0.169961,0.915977,0.763633
93a33f0a4fc9,0.166055,0.279336,0.865195,0.896445
93a49a69b4ab,0.103555,0.138711,0.904258,0.802695
93a6bd7cffee,0.134805,0.216836,0.908164,0.837852
93a7afc2ed01,0.056680,0.119180,0.884727,0.861289
93a87e2daba5,0.130898,0.236367,0.880820,0.775352
93aa6983b9cf,0.087930,0.283242,0.912070,0.822227
93b04389a126,0.146523,0.228555,0.853477,0.806602
93b052d06b6f,0.064492,0.162148,0.947227,0.771445
93b369755848,0.107461,0.169961,0.888633,0.798789
93b605330665,0.087930,0.236367,0.896445,0.794883
93baabf083aa,0.142617,0.244180,0.853477,0.802695
93bbd8ebf360,0.103555,0.232461,0.888633,0.818320
93bc3cbd326f,0.119180,0.244180,0.951133,0.853477
93be3510dd31,0.068398,0.205117,0.880820,0.841758
93be799268df,0.084023,0.236367,0.841758,0.826133
93bf7a8bee32,0.072305,0.181680,0.939414,0.798789
93c0b78fac59,0.103555,0.173867,0.931602,0.790977
93c22be7a4bc,0.064492,0.216836,0.900352,0.841758
93c7a94a89a0,0.115273,0.240273,0.873008,0.783164
93c8487ec276,0.099648,0.189492,0.880820,0.790977
93c89034ea8e,0.185586,0.212930,0.826133,0.779258
93cea6a2e938,0.111367,0.193398,0.869102,0.810508
93cefd187489,0.087930,0.236367,0.919883,0.767539
93d6286f6694,0.150430,0.236367,0.853477,0.787070
93d7cdeb8582,0.076211,0.177773,0.927695,0.783164
93d81f8dc25e,0.107461,0.220742,0.912070,0.845664
93dc27ca4f2b,0.146523,0.271523,0.845664,0.755820
93de77d5c0d0,0.068398,0.216836,0.908164,0.822227
93e48334f080,0.068398,0.119180,0.931602,0.798789
93e9ad6ee8c3,0.084023,0.146523,0.892539,0.790977
93eb0ccf02df,0.173867,0.267617,0.869102,0.771445
93ee936e1f0f,0.193398,0.209023,0.861289,0.775352
93ef744e4c8b,0.091836,0.240273,0.919883,0.818320
93f2babaad07,0.076211,0.138711,0.947227,0.759727
93f5843e0ad3,0.099648,0.298867,0.833945,0.798789
93f6df10cdb5,0.095742,0.169961,0.876914,0.689414
93f715ab4599,0.115273,0.220742,0.884727,0.759727
93f88de78fc3,0.103555,0.232461,0.849570,0.755820
93faf688774d,0.091836,0.150430,0.927695,0.806602
93fc502ca5d3,0.103555,0.173867,0.876914,0.802695
93fc5fd3d9c0,0.142617,0.197305,0.892539,0.794883
93ff9495beb0,0.162148,0.251992,0.857383,0.732383
940193552179,0.146523,0.166055,0.849570,0.806602
940206ba74a2,0.084023,0.209023,0.888633,0.712852
9402bccbd223,0.166055,0.244180,0.857383,0.755820
94038eb62809,0.107461,0.142617,0.869102,0.763633
9404c8751f62,0.138711,0.197305,0.833945,0.720664
94062f2ba100,0.146523,0.310586,0.826133,0.892539
9408124a7dec,0.084023,0.209023,0.896445,0.740195
940818907cdd,0.169961,0.201211,0.830039,0.732383
9409e5680bde,0.111367,0.244180,0.923789,0.837852
940c00425616,0.052773,0.154336,0.947227,0.826133
940cdb1254a5,0.060586,0.142617,0.939414,0.841758
940fbdd282fc,0.130898,0.185586,0.896445,0.818320
94154e94c895,0.193398,0.255898,0.857383,0.736289
941813397271,0.115273,0.201211,0.841758,0.767539
9419e64cfe85,0.080117,0.220742,0.876914,0.802695
941a6bf737d2,0.123086,0.255898,0.849570,0.837852
941a968cb5b0,0.095742,0.138711,0.900352,0.830039
941acb72b478,0.142617,0.326211,0.810508,0.853477
942053f3d695,0.123086,0.209023,0.900352,0.790977
94234a5fb558,0.064492,0.119180,0.947227,0.763633
9429264bf119,0.130898,0.130898,0.915977,0.779258
942b7d48bc1b,0.068398,0.181680,0.912070,0.744102
942fd0cb6322,0.048867,0.201211,0.955039,0.826133
942ff4194840,0.087930,0.232461,0.915977,0.869102
9436891a97ce,0.072305,0.119180,0.923789,0.783164
94397815e441,0.189492,0.212930,0.822227,0.751914
943b953750d6,0.095742,0.158242,0.888633,0.810508
943d1d1f12f1,0.162148,0.267617,0.865195,0.802695
943e06556a24,0.080117,0.220742,0.900352,0.790977
943f1ffa404b,0.166055,0.263711,0.841758,0.790977
9440ba181844,0.111367,0.212930,0.888633,0.783164
9441a3cbe721,0.111367,0.185586,0.873008,0.861289
9445c7061fd3,0.146523,0.279336,0.888633,0.787070
9446a50c96b4,0.080117,0.177773,0.892539,0.814414
9449b68cb7b1,0.103555,0.115273,0.912070,0.779258
944b12c69ddb,0.103555,0.212930,0.915977,0.728477
